action_id,queue_rank,required_benchmark_id,required_target_id,scope,field_name,evidence_class,action_status,source_status,source_path,expected_filename,dropzone_folder,patch_preview_csv,quality_status,quality_blocker,verify_command,next_action
strict_blind_evidence_122,21,hist_REQUIRED_MONOMER_021,REQUIRED_MONOMER_021,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/native/replacement_native.pdb
strict_blind_evidence_123,21,hist_REQUIRED_MONOMER_021,REQUIRED_MONOMER_021,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/authority/native_authority.md
strict_blind_evidence_124,21,hist_REQUIRED_MONOMER_021,REQUIRED_MONOMER_021,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/no_leak/no_leak_evidence.md
strict_blind_evidence_125,21,hist_REQUIRED_MONOMER_021,REQUIRED_MONOMER_021,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/ablation/ablation_manifest.json
strict_blind_evidence_126,21,hist_REQUIRED_MONOMER_021,REQUIRED_MONOMER_021,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/21_hist_required_monomer_021/calibration/calibration_values.json
strict_blind_evidence_127,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/prediction/replacement_prediction.pdb
strict_blind_evidence_128,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/native/replacement_native.pdb
strict_blind_evidence_129,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/authority/native_authority.md
strict_blind_evidence_130,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/no_leak/no_leak_evidence.md
strict_blind_evidence_131,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/ablation/ablation_manifest.json
strict_blind_evidence_132,22,hist_REQUIRED_MONOMER_022,REQUIRED_MONOMER_022,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/22_hist_required_monomer_022/calibration/calibration_values.json
strict_blind_evidence_133,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/prediction/replacement_prediction.pdb
strict_blind_evidence_134,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/native/replacement_native.pdb
strict_blind_evidence_135,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/authority/native_authority.md
strict_blind_evidence_136,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/no_leak/no_leak_evidence.md
strict_blind_evidence_137,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/ablation/ablation_manifest.json
strict_blind_evidence_138,23,hist_REQUIRED_MONOMER_023,REQUIRED_MONOMER_023,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/23_hist_required_monomer_023/calibration/calibration_values.json
strict_blind_evidence_139,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/prediction/replacement_prediction.pdb
strict_blind_evidence_140,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/native/replacement_native.pdb
strict_blind_evidence_141,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/authority/native_authority.md
strict_blind_evidence_142,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/no_leak/no_leak_evidence.md
strict_blind_evidence_143,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/ablation/ablation_manifest.json
strict_blind_evidence_144,24,hist_REQUIRED_MONOMER_024,REQUIRED_MONOMER_024,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/24_hist_required_monomer_024/calibration/calibration_values.json
strict_blind_evidence_145,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/prediction/replacement_prediction.pdb
strict_blind_evidence_146,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/native/replacement_native.pdb
strict_blind_evidence_147,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/authority/native_authority.md
strict_blind_evidence_148,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/no_leak/no_leak_evidence.md
strict_blind_evidence_149,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/ablation/ablation_manifest.json
strict_blind_evidence_150,25,hist_REQUIRED_MONOMER_025,REQUIRED_MONOMER_025,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/25_hist_required_monomer_025/calibration/calibration_values.json
strict_blind_evidence_151,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/prediction/replacement_prediction.pdb
strict_blind_evidence_152,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/native/replacement_native.pdb
strict_blind_evidence_153,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/authority/native_authority.md
strict_blind_evidence_154,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/no_leak/no_leak_evidence.md
strict_blind_evidence_155,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/ablation/ablation_manifest.json
strict_blind_evidence_156,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/26_hist_required_complex_001/calibration/calibration_values.json
strict_blind_evidence_157,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/prediction/replacement_prediction.pdb
strict_blind_evidence_158,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/native/replacement_native.pdb
strict_blind_evidence_159,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/27_hist_required_complex_002/authority/native_authority.md
