action_id,queue_rank,required_benchmark_id,field_name,required_policy,action_status,gate_status,operator_value_present,evidence_ref_present,operator_clearance_present,operator_values_csv,destination_intake_csv,blockers,verify_command,next_action
strict_blind_operator_183,19,hist_REQUIRED_MONOMER_019,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_184,19,hist_REQUIRED_MONOMER_019,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_185,19,hist_REQUIRED_MONOMER_019,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_186,19,hist_REQUIRED_MONOMER_019,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_187,19,hist_REQUIRED_MONOMER_019,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_188,19,hist_REQUIRED_MONOMER_019,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_189,19,hist_REQUIRED_MONOMER_019,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_190,19,hist_REQUIRED_MONOMER_019,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/19_hist_required_monomer_019/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_191,20,hist_REQUIRED_MONOMER_020,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_192,20,hist_REQUIRED_MONOMER_020,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_193,20,hist_REQUIRED_MONOMER_020,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_194,20,hist_REQUIRED_MONOMER_020,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_195,20,hist_REQUIRED_MONOMER_020,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_196,20,hist_REQUIRED_MONOMER_020,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_197,20,hist_REQUIRED_MONOMER_020,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_198,20,hist_REQUIRED_MONOMER_020,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_199,20,hist_REQUIRED_MONOMER_020,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_200,20,hist_REQUIRED_MONOMER_020,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/20_hist_required_monomer_020/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_201,21,hist_REQUIRED_MONOMER_021,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_202,21,hist_REQUIRED_MONOMER_021,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_203,21,hist_REQUIRED_MONOMER_021,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_204,21,hist_REQUIRED_MONOMER_021,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_205,21,hist_REQUIRED_MONOMER_021,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_206,21,hist_REQUIRED_MONOMER_021,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_207,21,hist_REQUIRED_MONOMER_021,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_208,21,hist_REQUIRED_MONOMER_021,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_209,21,hist_REQUIRED_MONOMER_021,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_210,21,hist_REQUIRED_MONOMER_021,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/21_hist_required_monomer_021/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_211,22,hist_REQUIRED_MONOMER_022,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_212,22,hist_REQUIRED_MONOMER_022,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_213,22,hist_REQUIRED_MONOMER_022,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_214,22,hist_REQUIRED_MONOMER_022,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_215,22,hist_REQUIRED_MONOMER_022,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_216,22,hist_REQUIRED_MONOMER_022,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_217,22,hist_REQUIRED_MONOMER_022,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_218,22,hist_REQUIRED_MONOMER_022,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_219,22,hist_REQUIRED_MONOMER_022,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_220,22,hist_REQUIRED_MONOMER_022,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/22_hist_required_monomer_022/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_221,23,hist_REQUIRED_MONOMER_023,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_222,23,hist_REQUIRED_MONOMER_023,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_223,23,hist_REQUIRED_MONOMER_023,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_224,23,hist_REQUIRED_MONOMER_023,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_225,23,hist_REQUIRED_MONOMER_023,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_226,23,hist_REQUIRED_MONOMER_023,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_227,23,hist_REQUIRED_MONOMER_023,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_228,23,hist_REQUIRED_MONOMER_023,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_229,23,hist_REQUIRED_MONOMER_023,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_230,23,hist_REQUIRED_MONOMER_023,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/23_hist_required_monomer_023/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_231,24,hist_REQUIRED_MONOMER_024,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_232,24,hist_REQUIRED_MONOMER_024,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_233,24,hist_REQUIRED_MONOMER_024,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_234,24,hist_REQUIRED_MONOMER_024,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/24_hist_required_monomer_024/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
